trip_id,pickup_location_id,dropoff_location_id,vendor_id,pickup_datetime,estimated_dropoff_datetime,estimated_fare_amount
8e55efcd48,43,194,2,25-05-2024 10:54,25-05-2024 11:29,40.75754352
9213df79dd,83,138,2,25-05-2024 01:52,25-05-2024 02:44,87.64992678
84aae84392,83,138,2,25-05-2024 15:29,25-05-2024 16:14,59.97966032
a02238afe6,166,244,2,25-05-2024 06:43,25-05-2024 07:22,55.79718511
1217aae6d0,75,166,2,25-05-2024 20:51,25-05-2024 21:34,39.44641807
e4e2bdedf9,166,244,2,25-05-2024 06:43,25-05-2024 07:30,73.65990749
92acc53ac9,43,247,2,25-05-2024 18:30,25-05-2024 19:00,97.62454098
a146057344,75,166,2,25-05-2024 15:06,25-05-2024 16:00,79.46066767
142c52636b,97,257,2,25-05-2024 07:42,25-05-2024 08:39,54.81844595
4e7d644c05,74,152,2,25-05-2024 10:01,25-05-2024 10:33,26.56470146
d51bc8b9e3,97,62,1,25-05-2024 03:34,25-05-2024 04:09,46.6315617
dc59ff6b85,260,179,2,25-05-2024 10:15,25-05-2024 10:32,64.58657622
8382beeff2,97,255,2,25-05-2024 23:42,26-05-2024 00:02,31.42937818
83d68946ef,260,138,2,25-05-2024 03:52,25-05-2024 04:42,51.36184745
781759c8ef,82,138,2,25-05-2024 10:00,25-05-2024 10:42,50.99121261
bf1f6648a7,260,138,2,25-05-2024 11:55,25-05-2024 12:44,81.41887677
13021a6168,190,35,2,25-05-2024 20:50,25-05-2024 21:06,60.66350839
17b0f292a4,244,166,2,25-05-2024 16:40,25-05-2024 17:24,23.43890539
49634078dd,134,216,2,25-05-2024 06:51,25-05-2024 07:14,33.94155618
f4afe07ed2,130,95,2,25-05-2024 05:29,25-05-2024 05:47,44.56660148
70835524c2,130,218,2,25-05-2024 10:52,25-05-2024 11:22,30.72288836
96bd562252,129,138,2,25-05-2024 21:40,25-05-2024 21:59,35.33938743
3de4d72040,82,138,2,25-05-2024 22:57,25-05-2024 23:38,40.57931733
c833851ce1,223,138,2,25-05-2024 03:13,25-05-2024 03:37,65.14803473
07b7961825,33,49,2,25-05-2024 06:44,25-05-2024 07:36,38.1280588
998ef63414,260,223,2,25-05-2024 05:48,25-05-2024 06:12,16.721378
d63803a081,74,119,2,25-05-2024 19:42,25-05-2024 20:04,43.90815872
dbfe949135,74,75,2,25-05-2024 22:44,25-05-2024 23:39,13.89441661
cec0166fc0,74,119,2,25-05-2024 11:12,25-05-2024 11:28,79.24259194
7931f77b96,129,138,2,25-05-2024 04:28,25-05-2024 04:40,34.8503828
5fa5fb4406,244,74,2,25-05-2024 23:37,25-05-2024 23:51,24.49399344
1434684579,74,43,2,25-05-2024 03:37,25-05-2024 03:58,87.24943428
b0639f51e3,223,138,2,25-05-2024 07:33,25-05-2024 07:49,49.2603356
57c82580ab,166,244,2,25-05-2024 13:00,25-05-2024 13:33,83.99014258
fee8dff18e,95,180,2,25-05-2024 20:17,25-05-2024 21:02,45.95676078
053158ad7b,97,61,2,25-05-2024 02:08,25-05-2024 02:34,94.13612101
6ee4a832c7,75,168,2,25-05-2024 11:25,25-05-2024 11:41,65.28504784
ee50750888,244,41,2,25-05-2024 09:40,25-05-2024 10:12,37.79043071
6fc17f6ba2,74,244,2,25-05-2024 17:11,25-05-2024 18:05,87.41211164
6abb9176c4,93,138,2,25-05-2024 15:21,25-05-2024 15:36,14.24842169
185d1c8bab,93,138,2,25-05-2024 09:54,25-05-2024 10:26,49.1798882
5c2115a311,196,129,2,25-05-2024 10:16,25-05-2024 11:11,35.91005315
f4101974f6,83,138,2,25-05-2024 05:11,25-05-2024 05:21,44.49758654
42937443f1,223,138,2,25-05-2024 17:20,25-05-2024 17:38,77.2160228
2dcef55e06,93,92,2,25-05-2024 16:43,25-05-2024 17:08,12.38062019
2640736239,129,56,2,25-05-2024 12:17,25-05-2024 12:53,90.49916086
214b94ea19,82,138,2,25-05-2024 10:27,25-05-2024 11:21,71.19159585
2bb486aad9,82,138,2,25-05-2024 03:06,25-05-2024 03:42,74.42602821
7c110accda,244,166,2,25-05-2024 05:21,25-05-2024 05:34,75.74035956
10c99d7142,130,205,2,25-05-2024 00:06,25-05-2024 00:45,77.70754314
29cea878f4,65,17,2,25-05-2024 06:21,25-05-2024 06:34,97.13211584
96a4e87801,83,138,2,25-05-2024 23:50,26-05-2024 00:41,21.48389572
7df779e683,130,122,2,25-05-2024 06:09,25-05-2024 06:45,83.90423964
f8e2d2a35d,82,138,2,25-05-2024 01:24,25-05-2024 01:34,17.03166323
f3e685b416,179,138,2,25-05-2024 03:09,25-05-2024 03:56,32.45967395
587e6c3e7a,82,138,2,25-05-2024 17:14,25-05-2024 17:56,86.48209838
a0718a3ac2,74,238,2,25-05-2024 08:36,25-05-2024 09:20,80.80493159
f39eafdc3a,260,138,2,25-05-2024 09:59,25-05-2024 10:47,34.41908345
f6ea349515,82,138,2,25-05-2024 00:16,25-05-2024 00:29,50.69604462
be69fb6695,65,49,2,25-05-2024 07:37,25-05-2024 08:13,95.07569535
9aa46fc655,65,225,2,25-05-2024 02:24,25-05-2024 03:22,39.34961504
632424fa1f,95,121,2,25-05-2024 18:22,25-05-2024 18:38,34.39777082
3a64b704b0,83,138,2,25-05-2024 10:46,25-05-2024 11:04,59.21347326
620d75b37d,244,24,2,25-05-2024 08:44,25-05-2024 09:24,74.19155987
bbacc7401b,95,197,2,25-05-2024 10:16,25-05-2024 10:49,78.95373545
7a1f813861,260,138,2,25-05-2024 16:02,25-05-2024 16:45,44.98638474
12cfde7b03,83,138,2,25-05-2024 08:58,25-05-2024 09:37,23.76028394
b2c509eb85,95,121,2,25-05-2024 01:04,25-05-2024 01:21,85.00397649
299f3c7a52,83,138,2,25-05-2024 17:53,25-05-2024 18:23,73.39352622
e4e06466ab,260,138,2,25-05-2024 20:17,25-05-2024 20:52,49.82037106
8f758659ad,82,138,2,25-05-2024 00:05,25-05-2024 00:45,79.8704977
754b9de9be,82,138,2,25-05-2024 01:38,25-05-2024 02:15,30.00084299
0a1ba2e972,82,138,2,25-05-2024 00:34,25-05-2024 01:08,20.28640813
6069656c14,179,226,2,25-05-2024 05:07,25-05-2024 05:49,81.72256831
73d2610153,7,138,2,25-05-2024 08:19,25-05-2024 08:39,28.06853263
7e8494bf8f,82,138,2,25-05-2024 10:58,25-05-2024 11:44,21.33286135
0095053d1f,42,75,2,25-05-2024 11:20,25-05-2024 12:04,80.78884895
ae3d831240,95,258,2,25-05-2024 11:28,25-05-2024 12:09,48.97535535
c65bb97063,263,166,2,25-05-2024 13:09,25-05-2024 13:56,77.51603338
4c652b2890,74,244,2,25-05-2024 16:52,25-05-2024 17:20,23.51157784
3128766dba,65,225,2,25-05-2024 19:21,25-05-2024 20:16,87.24521729
545f900e79,65,17,2,25-05-2024 19:14,25-05-2024 19:59,81.67729243
a93bc876d5,244,166,2,25-05-2024 11:46,25-05-2024 12:03,57.69663323
12b2ffb341,17,188,2,25-05-2024 18:04,25-05-2024 18:55,27.25874841
ebcafd0db5,95,121,2,25-05-2024 13:56,25-05-2024 14:48,18.52631626
d8b659c5a0,33,190,2,25-05-2024 05:52,25-05-2024 06:28,78.29848656
fe75233107,82,138,2,25-05-2024 11:55,25-05-2024 12:50,73.84221453
ff73a53199,82,138,2,25-05-2024 21:40,25-05-2024 22:18,71.43746014
3b2cf66e5b,82,138,2,25-05-2024 15:12,25-05-2024 16:08,52.43895504
9a9af82df9,83,138,2,25-05-2024 20:19,25-05-2024 21:08,68.95312816
3fb0113ec3,74,142,2,25-05-2024 03:22,25-05-2024 04:07,47.51877401
dfec8f3ad2,42,262,2,25-05-2024 22:23,25-05-2024 22:46,40.39008843
99048e81ec,42,239,2,25-05-2024 00:09,25-05-2024 00:28,50.38362484
3cc6600d91,41,142,2,25-05-2024 05:04,25-05-2024 05:34,70.63423732
32fc70ebbc,43,161,2,25-05-2024 17:03,25-05-2024 17:38,43.50132385
4e35bf9b1f,74,262,2,25-05-2024 16:07,25-05-2024 16:54,53.42879022
d42e0cb1fe,75,141,2,25-05-2024 22:26,25-05-2024 22:44,30.81751708
bac2855526,74,238,2,25-05-2024 14:48,25-05-2024 15:22,57.31510397
82f4e78a50,74,238,2,25-05-2024 21:43,25-05-2024 22:05,51.13215021
ccc40113bb,74,237,2,25-05-2024 15:44,25-05-2024 16:08,36.56021797
0632bd8e3b,166,142,2,25-05-2024 12:37,25-05-2024 13:25,36.10471023
7e0705d2c5,97,45,2,25-05-2024 10:09,25-05-2024 10:39,33.58743438
e93b62695b,244,151,2,25-05-2024 00:59,25-05-2024 01:39,87.57164645
8ee542a260,74,239,2,25-05-2024 17:37,25-05-2024 18:20,71.98626533
cea1f1627d,166,143,2,25-05-2024 04:15,25-05-2024 04:23,23.85738463
686e560ade,43,163,2,25-05-2024 08:33,25-05-2024 09:14,81.83632263
d724aa1b83,43,143,2,25-05-2024 02:56,25-05-2024 03:22,59.62748612
8de373d796,75,140,2,25-05-2024 00:04,25-05-2024 00:36,84.33467645
7695b56ac5,74,238,2,25-05-2024 08:46,25-05-2024 09:25,31.48889101
a47558cecb,74,239,2,25-05-2024 02:01,25-05-2024 02:19,53.80136544
e8f966d335,74,141,2,25-05-2024 04:31,25-05-2024 04:36,43.29597144
f5317353c5,42,262,2,25-05-2024 01:02,25-05-2024 01:50,67.43159876
841ccf3a32,33,211,2,25-05-2024 17:58,25-05-2024 18:13,23.67073919
86826e5e2a,74,238,2,25-05-2024 00:48,25-05-2024 01:15,84.80984921
c34166a96b,43,140,1,25-05-2024 20:20,25-05-2024 20:31,13.80397638
d9d65c72e8,43,237,2,25-05-2024 03:45,25-05-2024 04:05,51.02606926
ea5c1931a7,74,262,2,25-05-2024 18:05,25-05-2024 18:27,17.07656108
1138934150,75,142,2,25-05-2024 18:50,25-05-2024 19:03,68.52663389
165fb5820a,65,148,2,25-05-2024 22:05,25-05-2024 22:35,68.58413595
3c03af4e1c,166,142,2,25-05-2024 03:43,25-05-2024 04:31,34.59400426
467f09b069,24,43,2,25-05-2024 03:25,25-05-2024 04:17,79.74673737
f3245fabac,74,238,2,25-05-2024 03:21,25-05-2024 04:10,46.62561684
ce6254339c,43,170,2,25-05-2024 16:00,25-05-2024 16:08,69.45870766
e663c6e3a1,43,229,2,25-05-2024 05:30,25-05-2024 06:20,56.09878336
f4d990b666,43,230,2,25-05-2024 09:13,25-05-2024 10:04,23.67544195
265c542587,24,237,2,25-05-2024 02:14,25-05-2024 02:24,35.57781619
b3a00e6e21,75,162,2,25-05-2024 03:03,25-05-2024 03:39,92.64276411
1ee72202ce,74,239,1,25-05-2024 19:08,25-05-2024 20:00,15.15118721
decf069ae1,74,141,2,25-05-2024 06:37,25-05-2024 07:00,28.53741544
84c102d8d2,152,142,2,25-05-2024 03:32,25-05-2024 03:45,22.26171327
16f2fd07cb,74,238,2,25-05-2024 12:44,25-05-2024 13:43,73.8077449
fb17137b5b,83,138,2,25-05-2024 01:49,25-05-2024 02:09,10.64164559
94cf4c9f2f,260,138,2,25-05-2024 15:51,25-05-2024 16:07,19.13731646
51254ef059,75,116,1,25-05-2024 12:13,25-05-2024 12:32,15.69573168
c21c6bb55d,116,244,2,25-05-2024 12:37,25-05-2024 13:19,9.104118257
92f4b7f857,97,255,2,25-05-2024 07:17,25-05-2024 07:31,48.61593145
d38d2bc54d,166,127,1,25-05-2024 23:33,26-05-2024 00:10,68.34986636
50d33f1c0e,97,188,1,25-05-2024 19:49,25-05-2024 20:24,9.397664031
0716a8fa33,74,244,2,25-05-2024 14:07,25-05-2024 14:52,38.86438764
6cb88b839a,74,166,2,25-05-2024 19:11,25-05-2024 20:06,21.05696454
ab0377bbc4,244,151,2,25-05-2024 02:16,25-05-2024 02:54,83.27556459
99e8698693,41,244,2,25-05-2024 08:40,25-05-2024 09:04,79.3404367
b56c5e6e94,97,80,2,25-05-2024 00:38,25-05-2024 00:51,35.41449772
023768fbb2,75,69,2,25-05-2024 12:56,25-05-2024 13:27,50.10350863
165a9a2d7d,152,75,2,25-05-2024 01:25,25-05-2024 02:06,26.42932337
04853e2872,152,75,1,25-05-2024 10:04,25-05-2024 10:25,48.90526316
ed77ace4e6,196,226,2,25-05-2024 14:46,25-05-2024 14:52,70.03963861
f7479f9426,75,42,2,25-05-2024 09:44,25-05-2024 10:10,55.10451232
b387035898,112,225,2,25-05-2024 11:28,25-05-2024 12:15,54.85126813
b77fa055c7,82,138,2,25-05-2024 06:10,25-05-2024 06:52,97.33953481
50fad31f4f,74,168,2,25-05-2024 06:16,25-05-2024 06:43,69.27145248
a30b65babd,82,138,2,25-05-2024 14:53,25-05-2024 15:47,39.40401765
ebd97701e5,69,247,2,25-05-2024 20:57,25-05-2024 21:37,53.84638059
9562b1887a,168,74,2,25-05-2024 03:25,25-05-2024 03:47,70.96072674
594d3f5af4,130,130,2,25-05-2024 16:24,25-05-2024 16:52,90.22964878
13b7a46e77,78,247,2,25-05-2024 02:11,25-05-2024 02:27,65.5633189
071c3b377b,167,182,2,25-05-2024 04:19,25-05-2024 04:41,8.977387455
5e6dac82b6,69,244,2,25-05-2024 07:21,25-05-2024 08:12,35.6815038
418ec84f77,55,29,2,25-05-2024 08:34,25-05-2024 08:46,60.56625967
ae7c69874b,247,264,2,25-05-2024 07:58,25-05-2024 08:03,81.16165669
d149b2ee99,130,131,2,25-05-2024 23:24,25-05-2024 23:32,85.79925557
798b66879e,69,244,2,25-05-2024 22:22,25-05-2024 23:13,53.85272047
42df513cf4,169,169,2,25-05-2024 12:01,25-05-2024 12:50,21.69752345
a0206af566,69,235,2,25-05-2024 23:51,26-05-2024 00:47,11.78354042
507df16391,60,264,2,25-05-2024 05:16,25-05-2024 05:46,31.29477535
bca338a361,69,212,2,25-05-2024 15:08,25-05-2024 16:07,20.37384785
360afcf90d,129,129,2,25-05-2024 22:27,25-05-2024 22:50,92.48063234
ba00cb87aa,247,94,2,25-05-2024 11:19,25-05-2024 11:44,19.47568407
b6c52be93f,130,135,2,25-05-2024 10:38,25-05-2024 10:52,84.1802264
f573a30720,56,173,2,25-05-2024 05:43,25-05-2024 06:07,69.84862618
9.65E+24,42,248,2,25-05-2024 21:31,25-05-2024 21:41,35.68332888
b0d7b3d577,119,24,2,25-05-2024 17:48,25-05-2024 18:27,94.37922204
bce2386199,82,138,2,25-05-2024 23:41,26-05-2024 00:13,43.40703182
52217a3756,116,151,2,25-05-2024 00:08,25-05-2024 00:25,32.61438243
94f57397ad,33,148,2,25-05-2024 11:45,25-05-2024 12:03,95.72523921
189d33330c,166,239,2,25-05-2024 18:07,25-05-2024 18:38,57.33460534
bae467d268,82,138,2,25-05-2024 23:46,26-05-2024 00:04,67.22616988
bb985dcc23,82,138,2,25-05-2024 18:16,25-05-2024 18:38,31.00247808
2fe9f21fff,129,193,2,25-05-2024 17:04,25-05-2024 17:21,21.9160738
1f7a0a53ce,166,75,2,25-05-2024 15:54,25-05-2024 16:25,20.75370412
6003e2658b,129,193,2,25-05-2024 14:17,25-05-2024 14:34,52.96059142
352c7883d7,82,138,2,25-05-2024 05:29,25-05-2024 06:24,75.03836051
6ad1aa747d,74,116,1,25-05-2024 15:14,25-05-2024 16:07,39.26628116
e3e7a86912,166,236,2,25-05-2024 17:17,25-05-2024 18:12,97.99054827
2a09e07bfb,93,82,2,25-05-2024 12:05,25-05-2024 12:17,18.02815472
2e35d5eb82,75,142,2,25-05-2024 05:46,25-05-2024 06:09,49.90665078
f33cbca0c7,65,225,2,25-05-2024 17:59,25-05-2024 18:55,35.41857068
f678e5fdcc,166,74,2,25-05-2024 12:58,25-05-2024 13:14,15.50807099
95150b5110,74,75,2,25-05-2024 16:18,25-05-2024 17:03,72.75312012
6b78da4b17,74,236,2,25-05-2024 01:46,25-05-2024 01:58,34.97104896
bd646cb1e5,83,138,2,25-05-2024 20:36,25-05-2024 20:49,29.39118555
fd524fa25e,75,143,1,25-05-2024 01:32,25-05-2024 02:19,48.7684826
5865545a02,83,83,2,25-05-2024 10:57,25-05-2024 11:53,43.65831152
1dca1af84c,264,264,2,25-05-2024 03:18,25-05-2024 03:31,45.19845795
9f3ce783cd,7,264,2,25-05-2024 00:05,25-05-2024 00:58,81.23025236
5e414e8b10,223,264,2,25-05-2024 04:17,25-05-2024 05:00,59.56665381
241f51a8be,196,264,2,25-05-2024 02:56,25-05-2024 03:38,84.61527413
6bb3c21a23,74,116,2,25-05-2024 23:50,26-05-2024 00:31,32.76287905
de9dd83b84,82,138,2,25-05-2024 04:33,25-05-2024 05:32,22.93246981
902bf9e97d,74,236,2,25-05-2024 22:02,25-05-2024 22:23,13.78040321
08d53d753e,74,141,2,25-05-2024 10:55,25-05-2024 11:32,22.67793129
36490d5f84,74,239,2,25-05-2024 02:34,25-05-2024 02:45,26.43071073
f891538ba4,75,236,2,25-05-2024 21:30,25-05-2024 21:51,62.34294556
63835fbecc,42,236,2,25-05-2024 16:56,25-05-2024 17:04,21.8530048
86a1d72962,24,239,2,25-05-2024 16:42,25-05-2024 17:21,57.86793244
6e7087897b,74,239,2,25-05-2024 03:08,25-05-2024 03:47,27.33626768
4c7384f590,74,140,2,25-05-2024 14:52,25-05-2024 15:38,30.57686816
850d79446b,116,239,2,25-05-2024 21:56,25-05-2024 22:10,10.32251784
6286e321a6,166,142,2,25-05-2024 08:16,25-05-2024 08:41,28.59632214
4bb6b6f386,41,262,2,25-05-2024 13:36,25-05-2024 14:03,43.98256389
62ef066098,17,17,2,25-05-2024 02:46,25-05-2024 03:16,33.56198254
a07b2d6856,41,244,1,25-05-2024 16:38,25-05-2024 17:32,71.67182219
959ba4eebb,7,138,2,25-05-2024 14:02,25-05-2024 14:30,50.49815283
259e030a1c,244,127,1,25-05-2024 19:49,25-05-2024 20:19,80.39093652
ae8d921528,75,74,2,25-05-2024 20:37,25-05-2024 20:58,13.39034687
50f571b651,65,61,2,25-05-2024 21:08,25-05-2024 21:39,93.05252513
50bd5588d5,74,116,2,25-05-2024 02:46,25-05-2024 03:11,19.5230975
d8a935f1ed,93,56,2,25-05-2024 16:02,25-05-2024 16:18,17.99048194
596b724aad,65,225,2,25-05-2024 20:48,25-05-2024 21:01,51.47342514
717621c016,82,226,2,25-05-2024 07:26,25-05-2024 07:37,92.05220128
26d218ab46,95,216,2,25-05-2024 16:09,25-05-2024 17:02,54.31865583
5f149605bb,74,151,2,25-05-2024 10:50,25-05-2024 11:26,11.52625709
b55ac56382,65,61,2,25-05-2024 17:13,25-05-2024 17:50,72.76016511
4a5451853b,196,129,2,25-05-2024 01:54,25-05-2024 02:28,26.19630997
9bb7bc572e,129,196,2,25-05-2024 23:51,26-05-2024 00:45,66.28577407
101b849a86,61,36,1,25-05-2024 11:33,25-05-2024 12:00,87.04934149
a011864b64,74,116,2,25-05-2024 14:00,25-05-2024 14:29,18.77682317
751f15e86a,153,116,2,25-05-2024 15:58,25-05-2024 16:17,89.46276763
4380a2ed06,146,223,2,25-05-2024 21:16,25-05-2024 21:26,89.24822074
d66766112a,178,210,1,25-05-2024 07:23,25-05-2024 07:57,43.14266587
e55cb4f25d,74,166,2,25-05-2024 00:42,25-05-2024 01:27,59.25684397
370816234,65,181,2,25-05-2024 12:54,25-05-2024 13:35,72.48223756
3ba24c582b,216,132,2,25-05-2024 09:35,25-05-2024 10:10,24.00615592
59de9e440d,97,61,2,25-05-2024 14:53,25-05-2024 15:40,59.95024537
a5b0580586,121,92,2,25-05-2024 12:13,25-05-2024 12:51,53.92457232
3b29d52d9d,95,121,2,25-05-2024 06:30,25-05-2024 07:03,42.25363049
57b0ddb8a2,152,244,2,25-05-2024 23:45,26-05-2024 00:34,63.48784106
4c523c6888,130,216,2,25-05-2024 00:02,25-05-2024 00:27,56.53747184
a52db6dcab,75,152,2,25-05-2024 13:09,25-05-2024 13:48,44.0769151
2ac8ee69bf,74,166,2,25-05-2024 16:44,25-05-2024 16:51,57.60174731
f8d57bd9bf,181,49,2,25-05-2024 12:51,25-05-2024 13:08,13.32260222
b7cf13c708,82,56,2,25-05-2024 19:53,25-05-2024 20:09,92.64777598
746913a1e0,65,255,2,25-05-2024 19:23,25-05-2024 19:49,23.51303751
da67e36646,146,129,2,25-05-2024 05:55,25-05-2024 06:12,23.47791637
f6e63a9449,89,210,1,25-05-2024 13:57,25-05-2024 14:40,91.55481922
374fd90fde,75,116,2,25-05-2024 10:15,25-05-2024 10:30,25.1993393
ab61f4eb84,75,42,2,25-05-2024 16:06,25-05-2024 16:51,38.65389311
a99325c07d,155,210,1,25-05-2024 00:35,25-05-2024 01:17,73.29139774
384f1ebc09,75,116,2,25-05-2024 05:11,25-05-2024 05:51,83.34443842
da7bd530c7,95,258,2,25-05-2024 23:01,25-05-2024 23:46,15.30953389
ef9696ea6f,82,138,2,25-05-2024 16:08,25-05-2024 16:39,44.81828194
78cc566743,74,42,2,25-05-2024 14:23,25-05-2024 15:19,99.028678
5c452fe3f1,166,243,2,25-05-2024 09:54,25-05-2024 10:31,80.50424554
6542bf276e,25,40,2,25-05-2024 00:43,25-05-2024 01:10,67.19177766
f8f7b3b07f,43,42,2,25-05-2024 10:46,25-05-2024 11:00,63.35929991
b711444b0c,97,80,2,25-05-2024 07:06,25-05-2024 08:01,51.17485629
fbc9bcbadd,65,49,2,25-05-2024 19:50,25-05-2024 20:00,52.7050673
8262be3584,244,151,2,25-05-2024 04:12,25-05-2024 04:41,44.65734209
953e20f013,97,85,2,25-05-2024 06:19,25-05-2024 06:46,86.37018087
d453baf5dd,166,244,2,25-05-2024 11:17,25-05-2024 11:23,66.13720405
d59288a792,95,197,2,25-05-2024 12:00,25-05-2024 12:18,45.70022842
5e6392e0e5,36,82,2,25-05-2024 22:09,25-05-2024 22:37,27.4221031
45cd7cbe4b,42,47,2,25-05-2024 16:33,25-05-2024 17:14,37.18926696
0f295a589d,95,93,2,25-05-2024 04:01,25-05-2024 04:41,10.31562537
faa815f520,130,205,2,25-05-2024 10:30,25-05-2024 10:47,16.99599519
2d03421e42,134,216,2,25-05-2024 10:17,25-05-2024 10:48,39.78024048
b4da3024a4,166,243,2,25-05-2024 23:46,26-05-2024 00:38,10.46047132
a86c380959,95,82,2,25-05-2024 14:20,25-05-2024 14:36,45.26165116
869f6d5316,42,74,2,25-05-2024 04:38,25-05-2024 05:21,14.93432372
9d14b74670,95,197,2,25-05-2024 19:10,25-05-2024 19:17,12.20543269
6551c3a2af,129,83,2,25-05-2024 14:42,25-05-2024 15:31,59.32680127
dbc3fb55a9,82,138,2,25-05-2024 06:05,25-05-2024 06:38,46.32012164
3b146947fd,82,138,2,25-05-2024 22:36,25-05-2024 23:18,51.5228942
b110d63c52,65,195,1,25-05-2024 13:48,25-05-2024 14:04,40.32709311
9bbe92f2d7,173,121,2,25-05-2024 03:09,25-05-2024 04:05,77.41027114
8a5b7c3a97,93,260,1,25-05-2024 15:47,25-05-2024 16:36,15.37514275
ccf3ffba85,65,62,2,25-05-2024 16:59,25-05-2024 17:14,29.76127714
4b7ce33dd0,75,161,2,25-05-2024 02:04,25-05-2024 02:49,48.69501058
87e89e9644,83,223,1,25-05-2024 15:08,25-05-2024 15:53,97.51704176
89a9056fd6,65,61,1,25-05-2024 03:28,25-05-2024 03:38,74.51059086
b13a77e474,129,138,1,25-05-2024 12:23,25-05-2024 12:49,89.98293333
68e7aa6906,74,166,1,25-05-2024 07:00,25-05-2024 07:41,13.73793722
cc76284618,244,41,1,25-05-2024 16:43,25-05-2024 17:04,18.51175142
86eb527b18,52,65,1,25-05-2024 06:05,25-05-2024 06:31,35.17749831
970a849a69,236,166,2,25-05-2024 14:34,25-05-2024 15:30,99.8665258
7c09f39c68,75,166,1,25-05-2024 01:08,25-05-2024 02:02,24.70445412
0b17e92ec7,166,142,2,25-05-2024 22:08,25-05-2024 22:23,25.65539787
d41c23dd66,166,244,1,25-05-2024 10:48,25-05-2024 11:00,19.14339303
6b59142473,41,143,1,25-05-2024 13:51,25-05-2024 14:22,15.95452662
7e475c2b89,75,142,1,25-05-2024 06:18,25-05-2024 07:16,45.81168884
0edc65a700,74,141,1,25-05-2024 19:01,25-05-2024 19:25,78.77767812
26adac14b7,74,140,1,25-05-2024 03:22,25-05-2024 03:45,44.88014673
912a7b950c,74,239,1,25-05-2024 13:58,25-05-2024 14:31,63.05140985
5212e3b619,97,181,2,25-05-2024 03:26,25-05-2024 03:43,53.88063953
9b0c876f18,82,138,2,25-05-2024 10:43,25-05-2024 11:31,73.79386692
83687ed89d,166,244,1,25-05-2024 19:48,25-05-2024 20:23,41.89615967
1b57caa0bf,260,160,2,25-05-2024 20:22,25-05-2024 20:52,58.03426965
eb25db7e81,145,260,2,25-05-2024 20:28,25-05-2024 21:16,53.33776887
12adc9e659,83,138,2,25-05-2024 13:52,25-05-2024 14:15,10.03669463
e312ded2e6,260,138,2,25-05-2024 16:17,25-05-2024 16:46,63.21061115
54c0014089,82,138,2,25-05-2024 13:35,25-05-2024 14:33,61.05570421
5e60e4f8b4,260,223,2,25-05-2024 18:18,25-05-2024 18:54,27.47155147
6859d9fcd1,83,138,2,25-05-2024 02:09,25-05-2024 02:36,63.04174637
2b29df99e0,244,166,2,25-05-2024 13:28,25-05-2024 13:56,21.88894653
d92001de2c,97,256,2,25-05-2024 22:18,25-05-2024 22:29,18.17480799
619123e394,41,237,2,25-05-2024 09:30,25-05-2024 09:55,69.22532392
139e256688,42,239,2,25-05-2024 21:23,25-05-2024 22:12,70.20501835
1e8c8355a1,41,142,2,25-05-2024 06:19,25-05-2024 06:33,76.92099322
9dfc923d2c,74,239,2,25-05-2024 04:02,25-05-2024 04:42,79.06953221
36c102eaf2,75,140,1,25-05-2024 12:29,25-05-2024 12:43,47.50583629
061a00fcc4,166,263,2,25-05-2024 14:16,25-05-2024 14:35,23.21022639
eb4b42bf3a,74,238,1,25-05-2024 09:21,25-05-2024 09:27,55.50239019
af9acff3aa,166,140,2,25-05-2024 00:43,25-05-2024 01:25,83.51519818
ea0a0ee394,43,233,2,25-05-2024 04:58,25-05-2024 05:10,79.69392317
90acb0e1f3,166,263,2,25-05-2024 11:28,25-05-2024 12:14,47.87683534
af2fc62e94,75,239,2,25-05-2024 05:27,25-05-2024 06:17,33.03135897
edbc50f754,74,236,2,25-05-2024 03:16,25-05-2024 04:02,16.14971997
a0d50a5108,74,263,1,25-05-2024 23:03,25-05-2024 23:31,46.48658304
a88a37c3dd,7,141,2,25-05-2024 09:52,25-05-2024 10:49,37.98817489
784ae5d3b9,74,238,2,25-05-2024 09:19,25-05-2024 10:00,35.30119719
dbad438c43,166,236,2,25-05-2024 13:46,25-05-2024 14:15,23.2582665
fe2def4654,166,236,2,25-05-2024 10:15,25-05-2024 10:47,61.82679332
e278209f2b,166,263,2,25-05-2024 23:29,26-05-2024 00:02,81.81903247
c23027fe5c,112,144,2,25-05-2024 21:12,25-05-2024 21:53,28.75328056
6617d1ef60,116,239,2,25-05-2024 20:29,25-05-2024 21:11,63.13883247
04dbf97db1,42,140,2,25-05-2024 07:44,25-05-2024 08:07,45.77981375
1654111be0,74,162,1,25-05-2024 19:46,25-05-2024 20:15,28.49544821
81aad45c77,226,140,2,25-05-2024 14:27,25-05-2024 14:40,86.3828039
ff3f63ee61,75,48,2,25-05-2024 16:55,25-05-2024 17:32,34.35061685
1e633f0fec,43,48,2,25-05-2024 05:29,25-05-2024 06:07,92.31355564
65f52d332e,43,246,1,25-05-2024 06:15,25-05-2024 06:33,70.50235899
7acb7cde12,256,107,2,25-05-2024 13:53,25-05-2024 14:50,71.588323
9e054b927d,43,50,2,25-05-2024 11:39,25-05-2024 12:06,14.18653814
df9c0e67ba,75,229,2,25-05-2024 09:44,25-05-2024 10:34,37.52547914
413255fdf6,166,143,2,25-05-2024 01:32,25-05-2024 02:30,84.85668001
